Order Date,Ship Date,Ship Mode,Customer ID,Postal Code,Product ID,Sales
27/12/2016,31/12/2016,Standard Class,SN-20710,77041.0,OFF-EN-10002986,113.328
27/12/2016,31/12/2016,Standard Class,SN-20710,77041.0,FUR-BO-10002545,532.3992
27/12/2016,31/12/2016,Standard Class,SN-20710,77041.0,FUR-CH-10004218,212.058
27/12/2016,31/12/2016,Standard Class,SN-20710,77041.0,TEC-PH-10000486,371.168
10/09/2018,15/09/2018,Standard Class,LC-16930,60540.0,TEC-PH-10004093,147.168
17/07/2017,22/07/2017,Standard Class,RA-19885,90049.0,OFF-ST-10003479,77.88
19/09/2018,23/09/2018,Standard Class,ES-14080,32935.0,OFF-ST-10003282,95.616
11/03/2017,13/03/2017,First Class,ON-18715,55122.0,TEC-AC-10000171,45.98
11/03/2017,13/03/2017,First Class,ON-18715,55122.0,OFF-BI-10003291,17.46
20/10/2015,25/10/2015,Second Class,PO-18865,48185.0,OFF-ST-10001713,211.96
20/06/2017,25/06/2017,Standard Class,LH-16900,19901.0,TEC-AC-10002167,45.0
20/06/2017,25/06/2017,Standard Class,LH-16900,19901.0,TEC-PH-10003988,21.8
18/04/2016,22/04/2016,Standard Class,DP-13000,47150.0,OFF-BI-10004410,38.22
18/04/2016,22/04/2016,Standard Class,DP-13000,47150.0,OFF-LA-10002762,75.18
18/04/2016,22/04/2016,Standard Class,DP-13000,47150.0,FUR-FU-10001706,6.16
18/04/2016,22/04/2016,Standard Class,DP-13000,47150.0,FUR-CH-10003061,89.99
11/12/2017,17/12/2017,Standard Class,JM-15265,10024.0,OFF-FA-10000304,15.26
11/12/2017,17/12/2017,Standard Class,JM-15265,10024.0,TEC-PH-10002447,1029.95
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,OFF-ST-10000604,208.56
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,OFF-PA-10001569,32.4
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,FUR-CH-10003968,319.41
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,OFF-PA-10000587,14.56
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,TEC-AC-10002167,30.0
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,OFF-BI-10001460,48.48
17/06/2017,18/06/2017,First Class,TB-21055,12180.0,OFF-AR-10001868,1.68
24/11/2016,30/11/2016,Standard Class,KM-16720,90004.0,TEC-AC-10004633,13.98
24/11/2016,30/11/2016,Standard Class,KM-16720,90004.0,OFF-BI-10001078,25.824
24/11/2016,30/11/2016,Standard Class,KM-16720,90004.0,OFF-PA-10003892,146.73
24/11/2016,30/11/2016,Standard Class,KM-16720,90004.0,FUR-FU-10000397,79.76
30/04/2016,05/05/2016,Standard Class,PS-18970,60610.0,FUR-CH-10001146,213.115
05/12/2015,10/12/2015,Standard Class,BS-11590,85234.0,OFF-AR-10002671,1113.024
05/12/2015,10/12/2015,Standard Class,BS-11590,85234.0,TEC-PH-10002726,167.968
04/06/2017,06/06/2017,First Class,KD-16270,22153.0,OFF-PA-10000482,75.88
18/09/2017,23/09/2017,Standard Class,HM-14980,10009.0,OFF-BI-10004654,4.616
14/09/2018,17/09/2018,Second Class,TB-21520,49201.0,OFF-PA-10004675,19.05
26/04/2016,02/05/2016,Standard Class,JE-15745,38109.0,FUR-CH-10000513,831.936
26/04/2016,02/05/2016,Standard Class,JE-15745,38109.0,FUR-FU-10003708,97.04
26/04/2016,02/05/2016,Standard Class,JE-15745,38109.0,OFF-ST-10004123,72.784
09/12/2018,11/12/2018,First Class,KB-16600,77041.0,OFF-BI-10004182,1.248
09/12/2018,11/12/2018,First Class,KB-16600,77041.0,FUR-FU-10000260,9.708
09/12/2018,11/12/2018,First Class,KB-16600,77041.0,OFF-ST-10000615,27.24
26/11/2015,01/12/2015,Second Class,JE-15745,77070.0,FUR-FU-10003194,19.3
12/06/2017,15/06/2017,First Class,SC-20770,35601.0,OFF-AP-10002118,208.16
12/06/2017,15/06/2017,First Class,SC-20770,35601.0,OFF-BI-10002309,16.74
12/10/2015,16/10/2015,Standard Class,DN-13690,94122.0,OFF-AR-10002053,14.9
12/10/2015,16/10/2015,Standard Class,DN-13690,94122.0,OFF-ST-10002370,21.39
03/09/2016,08/09/2016,Standard Class,JC-16105,27707.0,OFF-EN-10000927,200.984
13/11/2018,16/11/2018,First Class,CS-12400,60623.0,OFF-ST-10003656,230.376
28/05/2018,30/05/2018,Second Class,PO-18865,29203.0,FUR-CH-10000863,301.96
26/10/2018,02/11/2018,Standard Class,PG-18895,55901.0,TEC-AC-10001998,19.99
26/10/2018,02/11/2018,Standard Class,PG-18895,55901.0,OFF-LA-10000134,6.16
05/04/2017,10/04/2017,Second Class,GM-14455,77095.0,OFF-ST-10003442,158.368
17/09/2017,22/09/2017,Standard Class,JS-15685,90036.0,OFF-AR-10004930,20.1
17/09/2017,22/09/2017,Standard Class,JS-15685,90036.0,TEC-PH-10004093,73.584
17/09/2017,22/09/2017,Standard Class,JS-15685,90036.0,OFF-PA-10000304,6.48
31/01/2016,05/02/2016,Second Class,KB-16315,55407.0,OFF-PA-10003177,12.96
31/01/2016,05/02/2016,Second Class,KB-16315,55407.0,FUR-FU-10003799,53.34
31/01/2016,05/02/2016,Second Class,KB-16315,55407.0,OFF-BI-10002852,32.96
06/11/2018,12/11/2018,Standard Class,RB-19705,97206.0,OFF-BI-10004738,5.682
09/11/2018,11/11/2018,Second Class,PN-18775,10009.0,FUR-FU-10000629,96.53
17/06/2018,20/06/2018,First Class,KD-16345,94122.0,OFF-BI-10001721,51.312
06/09/2017,11/09/2017,Standard Class,ER-13855,55106.0,OFF-AP-10000358,77.88
29/08/2017,02/09/2017,Standard Class,RB-19465,60610.0,OFF-PA-10003256,64.624
29/08/2017,02/09/2017,Standard Class,RB-19465,60610.0,TEC-AC-10001767,95.976
29/08/2017,02/09/2017,Standard Class,RB-19465,60610.0,OFF-BI-10002609,1.788
01/12/2017,04/12/2017,Second Class,GZ-14470,55901.0,OFF-PA-10004040,23.92
13/11/2016,17/11/2016,Standard Class,LC-16870,80013.0,TEC-AC-10001552,238.896
13/11/2016,17/11/2016,Standard Class,LC-16870,80013.0,FUR-FU-10004006,102.36
13/11/2016,17/11/2016,Standard Class,LC-16870,80013.0,OFF-BI-10002794,36.882
23/11/2018,28/11/2018,Standard Class,JM-15250,28205.0,TEC-AC-10003499,74.112
23/11/2018,28/11/2018,Standard Class,JM-15250,28205.0,TEC-PH-10002844,27.992
23/11/2018,28/11/2018,Standard Class,JM-15250,28205.0,OFF-AR-10000390,3.304
15/10/2016,20/10/2016,Standard Class,PA-19060,60462.0,TEC-AC-10000844,339.96
25/12/2018,30/12/2018,Standard Class,CV-12805,10035.0,FUR-FU-10001934,41.96
03/11/2017,10/11/2017,Standard Class,CL-12565,50322.0,OFF-AR-10000380,75.96
03/11/2017,10/11/2017,Standard Class,CL-12565,50322.0,OFF-BI-10003981,27.24
25/08/2015,27/08/2015,Second Class,RC-19960,43229.0,OFF-FA-10000621,40.096
25/08/2015,27/08/2015,Second Class,RC-19960,43229.0,OFF-EN-10002600,4.72
25/08/2015,27/08/2015,Second Class,RC-19960,43229.0,OFF-PA-10004965,23.976
25/08/2015,27/08/2015,Second Class,RC-19960,43229.0,OFF-EN-10002504,130.464
02/03/2016,06/03/2016,Standard Class,DK-13090,98103.0,FUR-TA-10001768,787.53
05/04/2016,10/04/2016,Standard Class,GG-14650,37620.0,OFF-BI-10003650,157.794
12/06/2017,15/06/2017,First Class,SC-20725,19805.0,FUR-FU-10002157,47.04
12/06/2017,15/06/2017,First Class,SC-20725,19805.0,OFF-BI-10003910,30.84
12/06/2017,15/06/2017,First Class,SC-20725,19805.0,OFF-ST-10000777,226.56
12/06/2017,15/06/2017,First Class,SC-20725,19805.0,OFF-EN-10002500,115.02
12/06/2017,15/06/2017,First Class,SC-20725,19805.0,TEC-PH-10003875,68.04
26/12/2015,28/12/2015,Second Class,AD-10180,77041.0,FUR-CH-10004063,600.558
20/09/2015,25/09/2015,Standard Class,PF-19165,61701.0,FUR-TA-10004534,617.7
05/11/2018,12/11/2018,Standard Class,TS-21610,85023.0,OFF-BI-10003274,2.388
05/11/2018,12/11/2018,Standard Class,TS-21610,85023.0,OFF-ST-10002974,243.992
06/11/2017,10/11/2017,Second Class,LS-16975,90004.0,FUR-CH-10001146,81.424
06/11/2017,10/11/2017,Second Class,LS-16975,90004.0,FUR-FU-10003773,238.56
02/02/2018,05/02/2018,First Class,DW-13585,43229.0,TEC-PH-10002293,59.97
02/02/2018,05/02/2018,First Class,DW-13585,43229.0,OFF-PA-10002377,78.304
02/02/2018,05/02/2018,First Class,DW-13585,43229.0,OFF-FA-10002780,21.456
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,OFF-PA-10001804,20.04
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,OFF-PA-10001736,35.44
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,OFF-AR-10001149,11.52
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,OFF-FA-10002988,4.02
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,OFF-BI-10004781,76.176
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,OFF-SU-10001218,65.88
13/10/2017,19/10/2017,Standard Class,LC-16885,95661.0,FUR-FU-10001706,43.12
05/09/2017,07/09/2017,Second Class,JD-15895,19140.0,FUR-FU-10004848,82.8
18/09/2018,23/09/2018,Standard Class,SH-19975,94122.0,OFF-AR-10000940,8.82
18/09/2018,23/09/2018,Standard Class,SH-19975,94122.0,OFF-EN-10004030,10.86
18/09/2018,23/09/2018,Standard Class,SH-19975,94122.0,OFF-PA-10004327,143.7
22/12/2018,27/12/2018,Standard Class,SG-20080,64055.0,OFF-AP-10001058,839.43
07/09/2016,12/09/2016,Standard Class,HA-14920,91104.0,OFF-ST-10003656,671.93
22/10/2015,28/10/2015,Standard Class,MG-17680,43055.0,FUR-FU-10000521,93.888
05/12/2017,09/12/2017,Standard Class,JE-16165,53132.0,TEC-PH-10000215,384.45
05/12/2017,09/12/2017,Standard Class,JE-16165,53132.0,TEC-PH-10001448,149.97
05/12/2017,09/12/2017,Standard Class,JE-16165,53132.0,FUR-CH-10000454,1951.84
05/12/2017,09/12/2017,Standard Class,JE-16165,53132.0,OFF-BI-10002735,171.55
13/03/2017,16/03/2017,First Class,TW-21025,85254.0,OFF-AP-10000326,157.92
13/03/2017,16/03/2017,First Class,TW-21025,85254.0,TEC-PH-10001254,203.184
31/05/2016,02/06/2016,First Class,SP-20650,95123.0,OFF-PA-10001950,58.38
31/05/2016,02/06/2016,First Class,SP-20650,95123.0,OFF-PA-10002254,105.52
31/05/2016,02/06/2016,First Class,SP-20650,95123.0,OFF-ST-10001590,80.88
28/05/2016,03/06/2016,Standard Class,NK-18490,98105.0,OFF-AR-10001547,6.63
01/03/2015,06/03/2015,Second Class,DB-13060,98115.0,FUR-CH-10004063,457.568
20/11/2017,24/11/2017,Standard Class,NP-18670,73034.0,OFF-LA-10002475,14.62
20/11/2017,24/11/2017,Standard Class,NP-18670,73034.0,TEC-PH-10004536,944.93
11/05/2017,12/05/2017,First Class,TT-21070,90045.0,OFF-PA-10002751,5.98
28/12/2016,31/12/2016,Second Class,EM-13960,19134.0,TEC-AC-10003657,54.384
16/11/2017,20/11/2017,Standard Class,RD-19900,88220.0,OFF-EN-10001990,28.4
07/11/2017,11/11/2017,Standard Class,MJ-17740,98115.0,OFF-BI-10004002,27.68
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,OFF-AR-10004441,9.936
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,TEC-MA-10000822,8159.952
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,OFF-ST-10000991,275.928
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,FUR-CH-10004287,1740.06
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,OFF-AR-10002656,32.064
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,OFF-AP-10002518,177.98
08/09/2015,12/09/2015,Standard Class,BM-11140,78207.0,TEC-PH-10003931,143.976
05/08/2015,09/08/2015,Standard Class,CS-12130,90004.0,OFF-PA-10000659,20.94
05/08/2015,09/08/2015,Standard Class,CS-12130,90004.0,OFF-PA-10001144,110.96
05/08/2015,09/08/2015,Standard Class,CS-12130,90004.0,FUR-CH-10003817,340.144
14/09/2015,19/09/2015,Standard Class,JB-15400,60623.0,OFF-AP-10000891,52.448
14/09/2015,19/09/2015,Standard Class,JB-15400,60623.0,OFF-LA-10003148,20.16
21/04/2018,25/04/2018,Second Class,SJ-20500,77036.0,OFF-AP-10002684,97.264
21/11/2016,23/11/2016,Second Class,JE-15745,43055.0,FUR-CH-10004698,396.802
21/11/2016,23/11/2016,Second Class,JE-15745,43055.0,OFF-SU-10002189,15.88
15/12/2016,19/12/2016,Standard Class,JK-15640,10009.0,OFF-AR-10001940,3.28
05/12/2015,09/12/2015,Second Class,DK-13150,62521.0,OFF-ST-10003455,24.816
05/12/2015,09/12/2015,Second Class,DK-13150,62521.0,TEC-AC-10004659,408.744
19/11/2015,24/11/2015,Second Class,RM-19675,71203.0,TEC-PH-10003273,503.96
19/11/2015,24/11/2015,Second Class,RM-19675,71203.0,TEC-PH-10004896,149.95
19/11/2015,24/11/2015,Second Class,RM-19675,71203.0,TEC-AC-10002345,29.0
28/11/2017,02/12/2017,Standard Class,SK-19990,6824.0,OFF-BI-10001890,7.16
26/08/2015,30/08/2015,Standard Class,FM-14290,90032.0,TEC-AC-10002323,176.8
16/07/2017,22/07/2017,Standard Class,AM-10360,75051.0,OFF-ST-10001328,37.224
16/07/2017,22/07/2017,Standard Class,AM-10360,75051.0,OFF-PA-10001950,20.016
12/10/2016,14/10/2016,First Class,MP-17470,10035.0,FUR-BO-10002613,899.136
12/10/2016,14/10/2016,First Class,MP-17470,10035.0,TEC-PH-10001552,71.76
12/10/2016,14/10/2016,First Class,MP-17470,10035.0,OFF-PA-10000061,51.84
12/10/2016,14/10/2016,First Class,MP-17470,10035.0,FUR-BO-10002545,626.352
12/10/2016,14/10/2016,First Class,MP-17470,10035.0,OFF-AR-10003514,19.9
31/10/2016,06/11/2016,Standard Class,MZ-17515,92374.0,OFF-EN-10001509,14.28
21/03/2015,25/03/2015,Standard Class,CB-12025,45011.0,OFF-AR-10004685,7.408
21/03/2015,25/03/2015,Standard Class,CB-12025,45011.0,OFF-AR-10004027,6.048
06/11/2018,13/11/2018,Standard Class,VM-21685,7090.0,OFF-ST-10001414,46.26
06/07/2018,13/07/2018,Standard Class,FH-14365,19120.0,OFF-BI-10000343,2.946
06/07/2018,13/07/2018,Standard Class,FH-14365,19120.0,OFF-PA-10002749,16.056
24/06/2018,29/06/2018,Standard Class,MB-17305,44312.0,OFF-PA-10002666,21.744
03/08/2015,05/08/2015,First Class,BS-11755,80219.0,FUR-TA-10004289,218.75
03/08/2015,05/08/2015,First Class,BS-11755,80219.0,OFF-AP-10003622,2.6
17/12/2018,21/12/2018,Second Class,LC-17140,75220.0,OFF-AP-10003217,66.284
03/06/2018,07/06/2018,Standard Class,HK-14890,37064.0,FUR-FU-10002960,35.168
09/12/2018,14/12/2018,Standard Class,LE-16810,90604.0,TEC-PH-10001918,444.768
01/12/2018,07/12/2018,Standard Class,JH-15985,48601.0,OFF-ST-10000642,83.92
01/12/2018,07/12/2018,Standard Class,JH-15985,48601.0,TEC-PH-10001700,131.98
01/12/2018,07/12/2018,Standard Class,JH-15985,48601.0,OFF-BI-10003274,15.92
01/12/2018,07/12/2018,Standard Class,JH-15985,48601.0,OFF-FA-10000134,52.29
01/12/2018,07/12/2018,Standard Class,JH-15985,48601.0,OFF-ST-10001522,91.99
09/02/2016,13/02/2016,Second Class,MS-17980,75220.0,TEC-AC-10001266,20.8
02/01/2016,09/01/2016,Standard Class,VW-21775,44256.0,OFF-LA-10004544,23.68
02/01/2016,09/01/2016,Standard Class,VW-21775,44256.0,FUR-BO-10004695,452.45
02/01/2016,09/01/2016,Standard Class,VW-21775,44256.0,TEC-PH-10002844,62.982
02/01/2016,09/01/2016,Standard Class,VW-21775,44256.0,TEC-MA-10000864,1188.0
02/01/2016,09/01/2016,Standard Class,VW-21775,44256.0,TEC-AC-10000109,89.584
28/10/2017,01/11/2017,Standard Class,JH-15910,90032.0,OFF-ST-10001328,93.06
28/10/2017,01/11/2017,Standard Class,JH-15910,90032.0,TEC-PH-10002563,302.376
24/12/2016,27/12/2016,First Class,JB-15925,43017.0,OFF-FA-10000585,5.584
24/12/2016,27/12/2016,First Class,JB-15925,43017.0,OFF-PA-10004000,22.704
24/12/2016,27/12/2016,First Class,JB-15925,43017.0,OFF-BI-10002852,19.776
24/12/2016,27/12/2016,First Class,JB-15925,43017.0,FUR-FU-10000087,72.704
24/12/2016,27/12/2016,First Class,JB-15925,43017.0,TEC-MA-10001148,479.988
24/12/2016,27/12/2016,First Class,JB-15925,43017.0,OFF-AR-10001958,27.168
09/08/2016,16/08/2016,Standard Class,DS-13180,48227.0,OFF-AR-10001026,2.2
09/08/2016,16/08/2016,Standard Class,DS-13180,48227.0,FUR-TA-10003748,622.45
09/08/2016,16/08/2016,Standard Class,DS-13180,48227.0,OFF-ST-10002485,21.98
28/02/2016,04/03/2016,Standard Class,VD-21670,38401.0,FUR-CH-10004860,161.568
28/02/2016,04/03/2016,Standard Class,VD-21670,38401.0,FUR-CH-10004477,389.696
13/09/2015,17/09/2015,Standard Class,EA-14035,28205.0,OFF-BI-10001679,18.648
07/04/2018,12/04/2018,Standard Class,CS-12400,33614.0,FUR-TA-10001705,233.86
07/04/2018,12/04/2018,Standard Class,CS-12400,33614.0,FUR-TA-10003473,620.6145
07/04/2018,12/04/2018,Standard Class,CS-12400,33614.0,OFF-BI-10001679,5.328
07/04/2018,12/04/2018,Standard Class,CS-12400,33614.0,FUR-FU-10004017,258.072
07/04/2018,12/04/2018,Standard Class,CS-12400,33614.0,TEC-AC-10003832,617.976
12/11/2018,16/11/2018,Standard Class,DB-13120,95051.0,OFF-PA-10002479,10.56
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,OFF-PA-10003349,25.92
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,FUR-FU-10000576,419.68
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,FUR-FU-10004351,11.688
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,TEC-PH-10000011,31.984
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,FUR-TA-10002607,177.225
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,FUR-FU-10002505,4.044
04/06/2017,09/06/2017,Second Class,KL-16645,60610.0,OFF-AR-10004685,7.408
01/06/2015,06/06/2015,Second Class,DW-13480,55044.0,FUR-CH-10004063,2001.86
01/06/2015,06/06/2015,Second Class,DW-13480,55044.0,OFF-ST-10002276,166.72
01/06/2015,06/06/2015,Second Class,DW-13480,55044.0,OFF-PA-10004082,47.88
01/06/2015,06/06/2015,Second Class,DW-13480,55044.0,OFF-AP-10002945,1503.25
01/06/2015,06/06/2015,Second Class,DW-13480,55044.0,OFF-PA-10000061,25.92
10/12/2017,15/12/2017,Second Class,LH-17155,94109.0,FUR-CH-10002965,321.568
11/09/2017,17/09/2017,Standard Class,KC-16540,92037.0,OFF-PA-10004569,7.61
11/09/2017,17/09/2017,Standard Class,KC-16540,92037.0,TEC-AC-10003832,3347.37
10/12/2017,13/12/2017,First Class,DL-13315,10024.0,OFF-ST-10001228,80.58
10/12/2017,13/12/2017,First Class,DL-13315,10024.0,OFF-EN-10003296,361.92
28/11/2016,04/12/2016,Standard Class,DR-12880,60623.0,FUR-FU-10002505,12.132
28/11/2016,04/12/2016,Standard Class,DR-12880,60623.0,OFF-ST-10004804,82.368
28/11/2016,04/12/2016,Standard Class,DR-12880,60623.0,OFF-ST-10001590,53.92
28/11/2016,04/12/2016,Standard Class,DR-12880,60623.0,TEC-PH-10001580,647.904
01/12/2018,03/12/2018,Second Class,CC-12670,10009.0,TEC-AC-10000290,20.37
01/12/2018,03/12/2018,Second Class,CC-12670,10009.0,OFF-ST-10002790,221.55
01/12/2018,03/12/2018,Second Class,CC-12670,10009.0,OFF-BI-10003460,17.52
08/06/2018,12/06/2018,Standard Class,Dl-13600,77506.0,OFF-AP-10002203,1.624
19/09/2015,21/09/2015,Second Class,SB-20290,77036.0,TEC-MA-10000822,3059.982
19/09/2015,21/09/2015,Second Class,SB-20290,77036.0,TEC-MA-10003353,2519.958
06/06/2017,13/06/2017,Standard Class,RC-19825,60610.0,TEC-PH-10001433,328.224
10/11/2016,15/11/2016,Standard Class,AH-10210,94513.0,TEC-AC-10004469,79.9
16/06/2018,20/06/2018,Standard Class,CB-12535,27514.0,OFF-AR-10003602,14.016
22/01/2017,28/01/2017,Standard Class,PG-18895,7960.0,OFF-FA-10003472,7.56
09/12/2018,13/12/2018,Standard Class,CA-12310,45231.0,OFF-ST-10004180,37.208
09/12/2018,13/12/2018,Standard Class,CA-12310,45231.0,OFF-EN-10004386,57.576
28/12/2018,02/01/2019,Second Class,KH-16690,94110.0,OFF-ST-10003208,725.84
30/07/2016,31/07/2016,First Class,HA-14920,94109.0,TEC-AC-10003628,209.93
30/07/2016,31/07/2016,First Class,HA-14920,94109.0,FUR-FU-10003274,5.28
30/07/2016,31/07/2016,First Class,HA-14920,94109.0,OFF-BI-10002557,10.92
16/09/2018,17/09/2018,First Class,BB-10990,90301.0,OFF-PA-10002615,8.82
16/09/2018,17/09/2018,First Class,BB-10990,90301.0,OFF-AR-10001427,5.98
13/10/2018,17/10/2018,Standard Class,AG-10495,19140.0,OFF-PA-10000673,11.648
13/10/2018,17/10/2018,Standard Class,AG-10495,19140.0,OFF-PA-10004470,18.176
13/10/2018,17/10/2018,Standard Class,AG-10495,19140.0,OFF-ST-10000876,59.712
13/10/2018,17/10/2018,Standard Class,AG-10495,19140.0,OFF-LA-10002043,24.84
26/09/2016,28/09/2016,Second Class,SC-20725,77070.0,OFF-BI-10004967,2.08
26/09/2016,28/09/2016,Second Class,SC-20725,77070.0,TEC-PH-10001760,1114.4
02/11/2016,06/11/2016,Standard Class,JO-15280,90004.0,FUR-TA-10002903,1038.84
26/09/2016,02/10/2016,Standard Class,TB-21520,97206.0,OFF-PA-10000474,141.76
26/09/2016,02/10/2016,Standard Class,TB-21520,97206.0,TEC-AC-10001956,239.8
26/09/2016,02/10/2016,Standard Class,TB-21520,97206.0,OFF-PA-10004100,31.104
18/12/2017,20/12/2017,Second Class,AH-10195,33319.0,OFF-BI-10000778,254.058
18/12/2017,20/12/2017,Second Class,AH-10195,33319.0,OFF-AP-10002684,194.528
18/12/2017,20/12/2017,Second Class,AH-10195,33319.0,OFF-SU-10000646,961.48
20/11/2017,24/11/2017,Second Class,NZ-18565,43229.0,OFF-FA-10002983,19.096
20/11/2017,24/11/2017,Second Class,NZ-18565,43229.0,OFF-LA-10004689,18.496
20/11/2017,24/11/2017,Second Class,NZ-18565,43229.0,TEC-AC-10002001,255.984
20/11/2017,24/11/2017,Second Class,NZ-18565,43229.0,FUR-BO-10004709,86.97
26/12/2015,28/12/2015,First Class,KL-16555,80906.0,FUR-FU-10004091,300.416
26/12/2015,28/12/2015,First Class,KL-16555,80906.0,FUR-CH-10001891,230.352
26/12/2015,28/12/2015,First Class,KL-16555,80906.0,FUR-FU-10002918,218.352
26/12/2015,28/12/2015,First Class,KL-16555,80906.0,OFF-BI-10004593,78.6
26/12/2015,28/12/2015,First Class,KL-16555,80906.0,OFF-FA-10004854,27.552
28/10/2017,03/11/2017,Standard Class,JD-15895,7109.0,OFF-PA-10002105,32.4
28/10/2017,03/11/2017,Standard Class,JD-15895,7109.0,OFF-ST-10002756,1082.48
28/10/2017,03/11/2017,Standard Class,JD-15895,7109.0,OFF-PA-10004243,56.91
28/10/2017,03/11/2017,Standard Class,JD-15895,7109.0,FUR-FU-10001861,77.6
28/10/2017,03/11/2017,Standard Class,JD-15895,7109.0,OFF-BI-10002706,14.28
19/11/2018,23/11/2018,Standard Class,JH-15910,60623.0,FUR-TA-10002533,219.075
04/05/2016,09/05/2016,Second Class,AS-10225,10024.0,FUR-FU-10002671,26.8
